"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2005","22","1292729","1.7","1.6481057472871"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2006","21","1309731","1.6","1.51012212638888"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2007","27","1315675","2.05","1.7489528828858"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2008","28","1332213","2.1","2.02547879055803"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2009","36","1346717","2.67","2.53932750832401"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2010","37","1360301","2.72","2.55717493784362"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2011","42","1378323","3.05","2.94951241693848"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2012","43","1392772","3.09","2.78118722635918"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2013","28","1408038","1.99","1.84440387931947"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2014","33","1417710","2.33","2.16581144999203"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2015","44","1426320","3.08","2.77150900360841"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2016","37","1428683","2.59","2.42307397889507"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","2017","30","1427538","2.1","1.82332598987966"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Firearm","","595","25248813","2.36","."
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","1999","125","1275675","9.8","10.2911379579493"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2000","107","1299474","8.23","8.57806879971509"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2001","136","1319962","10.3","10.5638580796214"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2002","137","1340372","10.22","10.5344873197827"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2003","137","1363380","10.05","10.3509684334482"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2004","151","1391802","10.85","11.1339547518887"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2005","160","1428241","11.2","11.520401369645"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2006","145","1468669","9.87","10.2936535251824"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2007","147","1505105","9.77","10.0103091652398"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2008","149","1534320","9.71","9.68022907580381"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2009","176","1554439","11.32","11.5849771190021"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2010","182","1567650","11.61","11.6527159989604"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2011","167","1583180","10.55","10.777632170576"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2012","176","1594673","11.04","11.1512665365231"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2013","200","1610187","12.42","12.3908234799523"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2014","182","1630391","11.16","11.1231752705828"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2015","215","1649324","13.04","12.9785805073481"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2016","215","1680026","12.8","12.8116633223668"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","2017","244","1716943","14.21","14.1816754512366"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Firearm","","3151","28513813","11.05","."
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","1999","481","12359023","3.89","3.93491660383982"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2000","431","12437888","3.47","3.48717014265471"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2001","505","12488445","4.04","4.07513065039016"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2002","466","12525556","3.72","3.72575904354538"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2003","404","12556006","3.22","3.22015076553997"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2004","387","12589773","3.07","3.0470982837689"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2005","424","12609903","3.36","3.35566270688732"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2006","372","12643955","2.94","2.91606172145574"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2007","423","12695866","3.33","3.29618127816754"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2008","438","12747038","3.44","3.37922333167047"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2009","402","12796778","3.14","3.05220071708136"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2010","442","12831565","3.44","3.34305199528796"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2011","461","12862298","3.58","3.44233086424461"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2012","490","12878494","3.8","3.61045952683261"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2013","496","12890403","3.85","3.64241928229225"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2014","533","12882438","4.14","3.95060069707825"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2015","495","12862051","3.85","3.67396552561504"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2016","506","12835726","3.94","3.70928122815284"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","2017","577","12802023","4.51","4.27923778927732"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Firearm","","8733","241295229","3.62","."
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","1999","368","6044972","6.09","6.1038353594947"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2000","411","6091392","6.75","6.74986414685298"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2001","411","6127760","6.71","6.71219443216296"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2002","448","6155967","7.28","7.26879263248236"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2003","418","6196638","6.75","6.72712705017889"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2004","385","6233007","6.18","6.1643738392047"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2005","416","6278616","6.63","6.55001680031729"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2006","442","6332669","6.98","6.89204591266172"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2007","392","6379599","6.14","6.08632833910946"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2008","450","6424806","7","6.91324163067487"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2009","458","6459325","7.09","6.91952574126331"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2010","455","6484125","7.02","6.82365248323507"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2011","411","6515358","6.31","6.15841162354193"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2012","513","6535665","7.85","7.65944011113346"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2013","523","6567484","7.96","7.79363613808759"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2014","528","6593182","8.01","7.80797945153377"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2015","517","6610596","7.82","7.58849431911707"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2016","591","6634007","8.91","8.51993664917904"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","2017","604","6666818","9.06","8.78422289228773"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Firearm","","8741","121331986","7.2","."
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","1999","160","2917637","5.48","5.30446527108143"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2000","157","2928046","5.36","5.29820223196672"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2001","157","2931997","5.35","5.20849617925339"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2002","157","2934234","5.35","5.24734240378479"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2003","178","2941999","6.05","5.88009487420244"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2004","155","2953635","5.25","5.0723091353782"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2005","170","2964454","5.73","5.60165970885959"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2006","149","2982644","5","4.82266906206027"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2007","133","2999212","4.43","4.13163453921439"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2008","180","3016734","5.97","5.72706298397576"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2009","160","3032870","5.28","5.12022060826448"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2010","177","3046869","5.81","5.59255962900249"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2011","185","3063690","6.04","5.95002437789095"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2012","175","3074386","5.69","5.62102488524743"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2013","221","3089876","7.15","6.86859460027315"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2014","194","3105563","6.25","5.87417331931311"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2015","193","3118473","6.19","5.85072753758753"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2016","228","3130869","7.28","7.22807958430196"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","2017","222","3145711","7.06","6.63571620597252"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Firearm","","3351","57378899","5.84","."
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","1999","166","2678340","6.2","6.1782901593817"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2000","186","2692681","6.91","6.9374519105925"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2001","160","2702162","5.92","5.97312082061463"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2002","184","2713535","6.78","6.64084130415777"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2003","211","2723004","7.75","7.66744752285919"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2004","204","2734373","7.46","7.42602550613959"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2005","188","2745299","6.85","6.72146924377498"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2006","211","2762931","7.64","7.63993228514598"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2007","213","2783785","7.65","7.50788682389666"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2008","185","2808076","6.59","6.42061430286928"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2009","200","2832704","7.06","6.98442846430388"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2010","210","2853130","7.36","7.22408449313805"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2011","233","2868756","8.12","7.94592567148561"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2012","297","2885316","10.29","10.1922625425963"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2013","241","2892900","8.33","8.04244447810025"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2014","238","2899553","8.21","8.10205951664329"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2015","224","2905789","7.71","7.60930814348979"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2016","257","2907731","8.84","8.77489870219092"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","2017","316","2913123","10.85","10.5675152405792"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Firearm","","4124","53303188","7.74","."
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","1999","334","4018053","8.31","8.28266019661096"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2000","373","4048831","9.21","9.11147138490921"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2001","331","4068132","8.14","8.01201036163929"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2002","364","4089875","8.9","8.71390389773999"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2003","400","4117170","9.72","9.50264346608263"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2004","377","4146101","9.09","8.87453076694916"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2005","373","4182742","8.92","8.73998098615168"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2006","383","4219239","9.08","8.90775991034775"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2007","422","4256672","9.91","9.71228590179148"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2008","394","4289878","9.18","8.93111334789876"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2009","403","4317074","9.34","9.13045810642144"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2010","404","4339340","9.31","8.94475451093487"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2011","453","4368505","10.37","10.0806485526599"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2012","469","4383673","10.7","10.2424752049521"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2013","453","4399121","10.3","9.67861499648812"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2014","470","4410415","10.66","10.126885554471"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2015","499","4422057","11.28","10.7130666750355"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2016","495","4436113","11.16","10.8481814023328"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","2017","470","4454189","10.55","10.0860198666067"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Firearm","","7867","80967180","9.72","."
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","1999","389","4460814","8.72","8.9456325464717"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2000","326","4468879","7.29","7.43390626226902"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2001","352","4477875","7.86","8.01168206732636"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2002","349","4497267","7.76","7.82088556710278"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2003","316","4521042","6.99","7.01827271593669"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2004","371","4552238","8.15","8.25673281279312"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2005","348","4576628","7.6","7.56856178195135"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2006","331","4302665","7.69","7.69333890278515"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2007","335","4375581","7.66","7.60065373473265"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2008","351","4435586","7.91","7.81304707301223"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2009","328","4491648","7.3","7.20205645517327"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2010","385","4533478","8.49","8.51833994058329"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2011","377","4574388","8.24","8.16166272733683"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2012","375","4602681","8.15","8.15297315249147"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2013","408","4626795","8.82","8.64085670339601"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2014","444","4648797","9.55","9.18333554301329"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2015","468","4671211","10.02","9.76761147706834"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2016","440","4686157","9.39","9.08165168111961"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","2017","444","4684333","9.48","9.21112714179614"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Firearm","","7137","86188063","8.28","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","1999","91","1266808","7.18","6.86944830108337"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2000","98","1277179","7.67","7.3882500905741"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2001","86","1285692","6.69","6.31394026975395"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2002","79","1295960","6.1","5.91832811982808"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2003","71","1306513","5.43","5.14711169697606"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2004","97","1313688","7.38","7.03757985208845"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2005","100","1318787","7.58","7.07087985263017"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2006","87","1323619","6.57","5.89838332221936"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2007","90","1327040","6.78","6.24856650923602"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2008","103","1330509","7.74","6.96407165314052"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2009","106","1329590","7.97","7.47053568556445"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2010","95","1328362","7.15","6.47054795621205"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2011","113","1327968","8.51","7.63671410583506"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2012","112","1328101","8.43","7.56640844481819"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2013","137","1327975","10.32","9.40597603114828"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2014","116","1328903","8.73","7.98181624119412"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2015","128","1327787","9.64","8.66057559581926"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2016","112","1330232","8.42","7.42684991798899"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","2017","151","1335907","11.3","10.0217824110944"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Firearm","","1972","25010620","7.88","."
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","1999","241","5254511","4.59","4.65586542333343"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2000","245","5310451","4.61","4.68908004417563"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2001","220","5374691","4.09","4.11466985282652"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2002","233","5440389","4.28","4.33717346019332"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2003","239","5496269","4.35","4.3664358050281"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2004","250","5546935","4.51","4.45392229441347"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2005","220","5592379","3.93","3.95019406394257"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2006","238","5627367","4.23","4.15183720032106"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2007","233","5653408","4.12","4.04969443931759"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2008","263","5684965","4.63","4.49245665589849"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2009","252","5730388","4.4","4.25843722751816"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2010","222","5773807","3.84","3.68657935958557"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2011","242","5843115","4.14","4.0078904298789"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2012","272","5891680","4.62","4.30994101452909"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2013","257","5932654","4.33","4.10193208864097"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2014","277","5970245","4.64","4.34919622201563"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2015","244","6000561","4.07","3.83354012313884"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2016","251","6024752","4.17","3.91341310985877"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","2017","271","6052177","4.48","4.12977532946478"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Firearm","","4670","108200744","4.32","."
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","1999","118","6317345","1.87","1.82999952169356"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2000","105","6362583","1.65","1.60020364070491"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2001","107","6397634","1.67","1.62659277917345"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2002","99","6417206","1.54","1.47990328891406"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2003","122","6422565","1.9","1.81068486505085"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2004","95","6412281","1.48","1.42350499767398"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2005","111","6403290","1.73","1.63645559321254"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2006","101","6410084","1.58","1.47859710588759"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2007","114","6431559","1.77","1.68192085014127"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2008","118","6468967","1.82","1.72084914354924"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2009","89","6517613","1.37","1.27967821488163"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2010","138","6547808","2.11","2.00972186829234"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2011","116","6612178","1.75","1.61152654141261"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2012","151","6659627","2.27","2.1397325346726"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2013","112","6711138","1.67","1.55343009701099"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2014","130","6757925","1.92","1.70651171181088"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2015","118","6794002","1.74","1.58696257562793"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2016","140","6823721","2.05","1.88406230513266"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","2017","152","6859819","2.22","1.99813116392612"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Firearm","","2236","124327345","1.8","."
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","1999","542","9897117","5.48","5.50615132088443"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2000","531","9955146","5.33","5.36587823294875"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2001","542","9991120","5.42","5.4386668707815"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2002","578","10015710","5.77","5.78771822379377"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2003","523","10041152","5.21","5.18575345602737"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2004","532","10055315","5.29","5.2422476003548"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2005","554","10051137","5.51","5.44970171819819"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2006","598","10036081","5.96","5.79852815530744"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2007","558","10001284","5.58","5.41615670162966"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2008","570","9946889","5.73","5.61161745768062"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Firearm","2009","575","9901591","5.81","5.58876023053434"
